,localisation,prix_annonce,date_pub,m2,pieces,chambres,lien,text_annonce,floatm2,eta,Loyer estimé,Prix/m2
850,6,429000,2018-01-24,"35,4",1.0,0.0,http://www.explorimmo.com/annonce-14991623.html,"Exclusivité! Idéalement placé au sein d'une copropriété récemment ravalée et bien entretenu avec gardien, grand studio avec une pièce...",35.4,1.0,1260.0,12118.644067796611
851,6,3675000,2018-01-24,135,5.0,3.0,http://www.explorimmo.com/annonce-14897227.html,"AVENUE DE L'OBSERVATOIRE A une adresse de premier ordre, au pied du jardin du Luxembourg, en étage élevé d'un très bel immeuble pierre...",135.0,4.0,4850.0,27222.222222222223
852,6,677000,2018-01-24,53,2.0,1.0,https://proprietes.lefigaro.fr/annonces/appartement-paris-ile+de+france-france/13714245/,"Paris 6ème LITTRÉ /FERRANDI Dans bel immeuble récent très beau 2 pièces, 53.29m², 3ème étage asc composé d'une entrée, un beau séjour...",53.0,3.0,1955.0,12773.584905660377
853,6,295000,2018-01-23,23,1.0,1.0,http://www.explorimmo.com/annonce-14913663.html,Paris 6ème. Carrefour de Buci / Grégoire de Tours. Immeuble début XIXème siècle. 1er étage sur cour. Très beau studio avec mézzanine....,23.0,1.0,860.0,12826.08695652174
854,6,1050000,2018-01-23,62,3.0,2.0,http://www.explorimmo.com/annonce-14987987.html,PARIS 6ème DUPLEX TERRASSE idéalement situé au pied du Marché Saint Germain et de l'Eglise Saint Sulpice. Aux 4/5 ème dernier...,62.0,4.0,2220.0,16935.483870967742
856,6,475000,2018-01-23,34,1.0,0.0,http://www.explorimmo.com/annonce-11912552.html,"Saint Germain des Prés, au 2ème étage d'une copropriété à taille humaine et aux jolies parties communes, ce beau studio de 32,22 m²...",34.0,2.0,1300.0,13970.588235294117
857,6,2530000,2018-01-23,"129,5",5.0,3.0,https://proprietes.lefigaro.fr/annonces/appartement-paris-ile+de+france-france/14860477/,"Au deuxième étage d'un bel immeuble haussmannien avec ascenseur, appartement familial de 130 m². Il se compose d'une entrée desservant...",129.5,2.0,4850.0,19536.679536679538
858,6,2430000,2018-01-23,114,4.0,3.0,http://www.explorimmo.com/annonce-14983279.html,"Au 3ème étage d'un bel Hôtel Particulier du XVIIe siècle, luxueux 4 pièces de 115 m² exposé Est-Ouest. par un bel escalier classé...",114.0,3.0,2900.0,21315.78947368421
859,6,1100000,2018-01-23,"63,5",3.0,2.0,http://www.explorimmo.com/annonce-14787815.html,"Au dernier étage d'un immeuble ancien avec ascenseur, appartement avec terrasse de 15m2 de plain pied avec vue dégagée sur les toits...",63.5,4.0,2220.0,17322.834645669293
860,6,3675000,2018-01-23,135,5.0,3.0,http://www.explorimmo.com/annonce-14981121.html,"A vendre appartement 75006 - Jardins du Luxembourg. Idéalement situé avenue de l'Observatoire, appartement de 135m², au 4ème etage...",135.0,4.0,4850.0,27222.222222222223
862,6,2070000,2018-01-23,145,5.0,4.0,http://www.explorimmo.com/annonce-14976579.html,"Situé rue Notre-Dame-des-champs, au premier étage d'un charmant immeuble avec de belles parties communes, cet appartement de 145m2...",145.0,1.0,6500.0,14275.862068965518
863,6,1880000,2018-01-23,"114,34",3.0,2.0,http://www.explorimmo.com/annonce-14975207.html,"THÉÂTRE DE l'ODÉON - PRÈS DU JARDIN DU LUXEMBOURG Le Groupe Vaneau vous propose un appartement de 114,34 m² situé au 4ème étage avec...",114.34,4.0,5500.0,16442.189959769108
864,6,1850000,2018-01-23,65,3.0,1.0,https://proprietes.lefigaro.fr/annonces/appartement-paris-ile+de+france-france/14586875/,"Rue Saint-Benoît, charmant pied-à-terre refait neuf situé au dernier étage d'un immeuble récent. D'une surface de 65 m², il se compose...",65.0,4.0,2220.0,28461.53846153846
865,6,480000,2018-01-23,50,2.0,1.0,http://www.explorimmo.com/annonce-14953575.html,"Situé aux cinquième et dernier étage d'un immeuble avec ascenseur, cet appartement qui bénéficie de beaucoup de charme, notamment grâce...",50.0,4.0,2300.0,9600.0
867,6,880000,2018-01-22,"66,48",2.0,1.0,http://www.explorimmo.com/annonce-12824257.html,"Dans un bel immeuble du XVIIIème, un appartement de 66,48m² loi Carrez et 68m² habitables situés au 3ème étage sans ascenseur. Seul...",66.48,3.0,3050.0,13237.063778580023
868,6,420000,2018-01-22,35,2.0,1.0,http://www.explorimmo.com/annonce-14112993.html,"Dans le secteur très recherché de l'ancien couvent des Augustins, très belle adresse à proximité de la Seine, au 2ème étage d'un immeuble...",35.0,2.0,1500.0,12000.0
869,6,848000,2018-01-22,60,2.0,1.0,http://www.explorimmo.com/annonce-14968425.html,"PARIS 6e -Rue du Cherche-Midi. Recherché. Au calme. Appartement donnant sur jardins, sans vis -a vis. Au 2e étage. Charmant 2/3 pièces...",60.0,2.0,2115.0,14133.333333333334
872,6,1880000,2018-01-22,120,5.0,4.0,http://www.explorimmo.com/annonce-14960453.html,"Situé rue du Cherche-Midi au fond d'une allée pavée et arborée, un appartement en duplex situé au 2ème (dernier) étage et composé de...",120.0,4.0,4122.0,15666.666666666666
873,6,545000,2018-01-22,35,1.0,0.0,http://www.explorimmo.com/annonce-34227035-1.html,"ODEON. Situé au 3ème étage d'un immeuble ancien, un très beau studio lumineux et calme en parfait état comprenant un séjour avec coin...",35.0,3.0,1120.0,15571.42857142857
874,6,60000,2018-01-22,5,1.0,0.0,http://www.explorimmo.com/annonce-34227915-1.html,"Au coeur du quartier animé de la place Saint Sulpice, au 1er étatge d'un joli immeuble ancien parfaitement entretenu ,une reserve de...",5.0,1.0,630.0,12000.0
875,6,1490000,2018-01-22,84,3.0,2.0,http://www.explorimmo.com/annonce-34227767-1.html,"QUAI DES GRANDS AUGUSTINS, au 3ème étage avec ascenseur d'un bel immeuble ancien parfaitement entretenu, un appartement au plan parfait...",84.0,3.0,2800.0,17738.095238095237
876,6,605000,2018-01-22,"46,65",1.0,1.0,http://www.explorimmo.com/annonce-14173225.html,"Loft de 47m2 avec entrée,séjour , balcon,chambre, salle de bain et wc. Vendu avec box et grande cave. 3ème étage avec 2 ascenseurs. Appartement...",46.65,10.0,1980.0,12968.917470525188
877,6,547000,2018-01-21,"41,46",1.0,0.0,http://www.explorimmo.com/annonce-14576899.html,"Dans bel immeuble - Proche du Bon Marché - Rue du Cherche-Midi - Appartement de 41,46m² Loi Carrez, Situé au 3e étage sans ascenseur,...",41.46,3.0,1600.0,13193.439459720212
878,6,714000,2018-01-21,55,2.0,1.0,http://www.explorimmo.com/annonce-14953995.html,** RARE ** ÉTAGE ÉLEVÉ ** ASCENSEUR ** TRÈS BON PLAN EN ÉTOILE ** CALME ** TRAVAUX ** - Nous vous proposons au sein d'un bel immeuble...,55.0,4.0,2100.0,12981.818181818182
879,6,1995000,2018-01-21,106,4.0,2.0,http://www.explorimmo.com/annonce-14953599.html,"Rue de Rennes- Entre Saint Sulpice et le carrefour de la Croix rouge, au 3 ème étage avec ascenseur d'un élégant immeuble en Pierre...",106.0,2.0,3900.0,18820.754716981133
880,6,1995000,2018-01-21,106,4.0,2.0,https://proprietes.lefigaro.fr/annonces/appartement-paris-ile+de+france-france/14951901/,"Rue de Rennes- Entre Saint Sulpice et le carrefour de la Croix rouge, au 3 ème étage avec ascenseur d'un élégant immeuble en Pierre...",106.0,2.0,3900.0,18820.754716981133
881,6,1020000,2018-01-21,"64,8",2.0,1.0,http://www.explorimmo.com/annonce-14912351.html,"VAVIN-LUXEMBOURG *** Exclusivité *** Idéalement situé à deux pas de la Place Vavin et du Jardin du Luxembourg, cet appartement au...",64.8,2.0,2380.0,15740.74074074074
883,6,2115000,2018-01-20,203,6.0,3.0,https://proprietes.lefigaro.fr/annonces/appartement-paris-ile+de+france-france/14937201/,"Sur la cour arborée d'une jolie copropriété, cet appartement 'comme une maison', se compose au rez-de chaussée d'une entrée, un grand...",203.0,1.0,6940.0,10418.71921182266
886,6,340000,2018-01-19,20,1.0,0.0,http://www.explorimmo.com/annonce-13907921.html,"Situé au 2ème étage sans ascenseur, charmant studio de 20m², lumineux comprenant entrée, wc, salle d'eau, pièce principale avec kitchenette...",20.0,2.0,1250.0,17000.0
887,6,2750000,2018-01-19,146,6.0,3.0,http://www.explorimmo.com/annonce-14916017.html,"Immeuble pierre de taille de standing, appartement familial, 5ème étage desservi par ascenseur, vue dégagée sans vis-à-vis. Entrée,...",146.0,5.0,4780.0,18835.616438356163
889,6,1100000,2018-01-19,"77,85",4.0,2.0,http://www.explorimmo.com/annonce-14913037.html,"MONNAIE Situé dans un environnement calme et résidentiel, à deux pas des quais de Seine , au cinquième étage d'un immeuble ancien en...",77.85,5.0,2850.0,14129.736673089275
890,6,2750000,2018-01-19 00:00:00,"155,2",6.0,4.0,https://proprietes.lefigaro.fr/annonces/appartement-paris-ile+de+france-france/11828003/,"Paris 6ème - RUE DU VIEUX COLOMBIER. Idéalement situé à proximité de la place Saint-Sulpice, au 5ème étage avec ascenseur d'un bel...",155.2,5.0,5500.0,17719.072164948455
891,6,2750000,2018-01-19 00:00:00,"155,18",6.0,4.0,http://www.explorimmo.com/annonce-11827790.html,"Paris 6ème - RUE DU VIEUX COLOMBIER. Idéalement situé à proximité de la place Saint-Sulpice, au 5ème étage avec ascenseur d'un bel...",155.18,5.0,5500.0,17721.355844825364
892,6,110000,2018-01-18 00:00:00,8,1.0,0.0,http://www.explorimmo.com/annonce-14916151.html,"Au 2ème étage d'un immeuble pierre de paris de bon standing de la rue des Canettes, une chambre de 7,62 m2 Carrez et 21,18 m3 (louable)...",8.0,2.0,630.0,13750.0
893,6,2340000,2018-01-18 00:00:00,158,6.0,4.0,http://www.explorimmo.com/annonce-14916111.html,"Très bel appartement haussmannien , parquet, moulures et cheminées. VUES DEGAGEES. Nombreux rangements et bibliothèques. Belles pièces...",158.0,4.0,5500.0,14810.12658227848
894,6,198000,2018-01-18 00:00:00,"14,2",1.0,0.0,http://www.explorimmo.com/annonce-14915627.html,"PARIS 6ème - St Germain - Odéon - 2 studettes au dernier étage avec ascenseur, d'une belle copropriété Pierre de Taille. Située...",14.2,4.0,630.0,13943.661971830987
895,6,2150000,2018-01-18 00:00:00,141,6.0,4.0,http://www.explorimmo.com/annonce-14912525.html,"ST-PLACIDE : au 5ème étage d'un immeuble pierre de taille de 6 étages, appartement traversant de 141m² sans vis-à-vis. Ce bien comprend...",141.0,5.0,4850.0,15248.22695035461
896,6,2430000,2018-01-18 00:00:00,115,5.0,3.0,http://www.explorimmo.com/annonce-14908253.html,"PARIS 6ème- SAINT-GERMAIN-DES- PRES, Grands Augustins. Au coeur du quartier de la monnaie, à proximité des quais de Seine, au 3ème...",115.0,3.0,2900.0,21130.434782608696
897,6,546000,2018-01-18 00:00:00,"35,08",1.0,1.0,http://www.explorimmo.com/annonce-14729591.html,"** SAINT GERMAIN DES PRES ** BELLES PRESTATIONS ** PLAN PARFAIT ** Nous vous proposons au sein d'un immeuble ancien, au 3ème étage,...",35.08,3.0,1300.0,15564.424173318132
898,6,2695000,2018-01-18 00:00:00,"167,29",5.0,3.0,http://www.explorimmo.com/annonce-12620561.html,"A proximité immédiate du Jardin du Luxembourg, dans une rue calme au 4ème étage d'un immeuble haussmannien avec ascenseur, nous vous...",167.29,4.0,7020.0,16109.749536732621
899,6,1800000,2018-01-18 00:00:00,190,6.0,5.0,http://www.explorimmo.com/annonce-14388445.html,"A SAISIR - Dans un très bel immeuble Haussmannien , seul appartement à l'étage, d'une superficie de 190 m² Loi Carrez avec 3m20 de...",190.0,1.0,6740.0,9473.684210526315
900,6,170000,2018-01-17 00:00:00,"12,86",1.0,0.0,http://www.explorimmo.com/annonce-14902239.html,"A saint Germain des Près, à deux pas du métro Mabillon, au 2ème étage d'un immeuble ancien, nous vous proposons une studette comprenant...",12.86,2.0,630.0,13219.284603421462
901,6,567000,2018-01-17 00:00:00,40,2.0,1.0,http://www.explorimmo.com/annonce-14394503.html,"A deux pas du jardin du LUXEMBOURG, quartier VAVIN, studio possibilité 2 P de 40,05 m² carrez plus balcon de 3,23m² PLEIN SUD. 3ème...",40.0,3.0,1900.0,14175.0
902,6,90000,2018-01-17 00:00:00,5,1.0,0.0,http://www.explorimmo.com/annonce-12855993.html,"Dans un très bel immeuble ancien fin 18ème en Pierre qui était un ancien couvent, charmante studette au 1er étage sans ascenseur bénéficiant...",5.0,1.0,630.0,18000.0
903,6,649880,2018-01-17 00:00:00,48,3.0,2.0,http://www.explorimmo.com/annonce-14761459.html,"Paris 6ème, Port Royal, rue d'Assas. Dans un immeuble ancien, au 3ème étage sur cour, clair et calme, appartement 3 pièces de 48 m²,...",48.0,3.0,1602.0,13539.166666666666
905,6,657000,2018-01-17 00:00:00,40,1.0,1.0,http://www.explorimmo.com/annonce-14834067.html,"PARIS 6ème SAINT-GERMAIN-DES-PRES APPARTEMENT AVEC TERRASSE. Rue Dauphine. Au coeur de Saint-Germain-des-Prés, au dernier étage d'un...",40.0,4.0,1900.0,16425.0
906,6,1000000,2018-01-17 00:00:00,64,2.0,1.0,http://www.explorimmo.com/annonce-12303856.html,"Dans un très bel immeuble Haussmannien, Grand deux pièces complètement refait avec goût, parquet moulures cheminée, Il se compose...",64.0,1.0,1800.0,15625.0
907,6,2150000,2018-01-16 00:00:00,70,3.0,1.0,https://proprietes.lefigaro.fr/annonces/appartement-paris-ile+de+france-france/14862087/,"Rue des Saints-Pères à proximité de la rue de Grenelle. Superbe appartement de 70m2 avec 10m2 de TERRASSE de plain pied, au deuxième...",70.0,2.0,2720.0,30714.285714285714
909,6,589000,2018-01-16 00:00:00,42,2.0,1.0,http://www.explorimmo.com/annonce-14888025.html,"** Exclusivité ** Rue du Cherche-Midi ** Verdure ** Calme ** Au sein d'une résidence récente de standing sécurisée avec gardien, nous...",42.0,2.0,1895.0,14023.809523809523
910,6,2430000,2018-01-16 00:00:00,115,5.0,3.0,http://www.explorimmo.com/annonce-14886593.html,"Appartement - Saint-Germain des Près. En étage élevé d'un remarquable Hôtel Particulier du XVIIe siècle, luxueux 4/5 pièces de 115m²...",115.0,4.0,2900.0,21130.434782608696
912,6,3800000,2018-01-16 00:00:00,134,5.0,3.0,http://www.explorimmo.com/annonce-14860413.html,"Paris 6ème, vue imprenable sur le Jardin du Luxembourg. Dans un immeuble en pierre de taille, plein sud, au 3ème étage avec ascenseur,...",134.0,3.0,4850.0,28358.20895522388
913,6,1086000,2018-01-16 00:00:00,76,2.0,1.0,http://www.explorimmo.com/annonce-13718439.html,"RUE DES SAINTS-PERES Au coeur de Saint-Germain-des-Prés, dans un bel immeuble 1850 appartement atypique de 58 m² Carrez et 76 m² au...",76.0,1.0,3000.0,14289.473684210527
915,6,630000,2018-01-15 00:00:00,47,2.0,1.0,http://www.explorimmo.com/annonce-31921369-1.html,"A proximité de la place de l'Odéon, dans bel immeuble XVIIIe, un appartement au dernier étage comprenant : une entrée, un séjour, une...",47.0,4.0,1550.0,13404.255319148937
916,6,378000,2018-01-15 00:00:00,26,1.0,0.0,http://www.explorimmo.com/annonce-34227770-1.html,"Carrefour de l'Odéon, confortable studio de caractère situé au 2 ème étage d'un immeuble ancien. Il comprend un séjour avec coin-nuit...",26.0,2.0,1175.0,14538.461538461539
917,6,490000,2018-01-15 00:00:00,32,2.0,1.0,http://www.explorimmo.com/annonce-34227769-1.html,"Au coeur du quartier de Buci,au 4ème étage d'un joli immeuble ancien ,un appartement comprenant entrée,séjour avec cuisine ouverte...",32.0,4.0,1250.0,15312.5
918,6,1430000,2018-01-15 00:00:00,87,3.0,2.0,http://www.explorimmo.com/annonce-34227765-1.html,"Au coeur de Saint Germain des prés, rue Jacob, sur deux cours arborées, dans un immeuble du XVIIéme siécle, l'appartement est situé...",87.0,4.0,4122.0,16436.7816091954
919,6,619000,2018-01-15 00:00:00,45,2.0,1.0,http://www.explorimmo.com/annonce-34226330-1.html,"A deux pas des Quais de Seine et des commerces de la rue de Buci, au 2ème étage d'un bel immeuble ancien , un appartement de charme...",45.0,2.0,1400.0,13755.555555555555
922,6,1000000,2018-01-12 00:00:00,"44,82",2.0,1.0,http://www.explorimmo.com/annonce-11050082.html,"SAINT GERMAIN DES PRES A deux pas de la Place de Furstenberg, dans un magnifique immeuble édifié en 1713 entièrement rénové, appartement...",44.82,2.0,1394.0,22311.468094600623
923,6,1050000,2018-01-12 00:00:00,71,3.0,2.0,http://www.explorimmo.com/annonce-14481385.html,"BON MARCHE Sèvres Babylone, dans une jolie copropriété en face du Bon Marché, au deuxième étage d'un immeuble XIXème, un appartement...",71.0,2.0,2200.0,14788.732394366198
924,6,1768000,2018-01-12 00:00:00,"101,1",4.0,2.0,http://www.explorimmo.com/annonce-12153243.html,"PLACE SAINT SULPICE Dans un bel immeuble XVIIIè de la Place Saint-Sulpice, au troisième et dernier étage par escalier, appartement...",101.1,4.0,5500.0,17487.63600395648
925,6,592000,2018-01-12 00:00:00,38,2.0,1.0,http://www.explorimmo.com/annonce-12807763.html,"RUE SAINT-SULPICE Au coeur de Saint-Sulpice, au quatrième et dernier étage sans ascenseur d'un immeuble ancien, bel appartement de...",38.0,4.0,1450.0,15578.947368421053
926,6,1790000,2018-01-12 00:00:00,"141,42",5.0,4.0,http://www.explorimmo.com/annonce-14404285.html,"RUE JACOB Au cinquième et dernier étage étage sans ascenseur d'un immeuble de 1850, appartement typiquement parisien en duplex de 141,42...",141.42,4.0,3990.0,12657.332767642485
927,6,2400000,2018-01-12 00:00:00,"195,51",6.0,4.0,http://www.explorimmo.com/annonce-9667016.html,"RUE GUYNEMER Au Jardin du Luxembourg, dans les anciennes écuries d'un Hôtel Particulier, rare atelier atypique de 195,51 m² au sol,...",195.51,1.0,7400.0,12275.586926499924
928,6,2500000,2018-01-12 00:00:00,115,4.0,2.0,http://www.explorimmo.com/annonce-14404287.html,"MABILLON Au deuxième étage avec ascenseur d'un immeuble d'angle typiquement haussmannien de 1885, un très bel appartement entièrement...",115.0,2.0,2900.0,21739.130434782608
929,6,1785000,2018-01-12 00:00:00,"84,48",4.0,2.0,http://www.explorimmo.com/annonce-13512579.html,"SAINT SULPICE Aux derniers étages d'un immeuble XVIIe avec ascenseur, un duplex de 84,5 m² loi Carrez et 100 m² au sol. Au quatrième...",84.48,4.0,3050.0,21129.261363636364
930,6,630000,2018-01-12 00:00:00,"46,47",2.0,1.0,http://www.explorimmo.com/annonce-14343517.html,"ODEON A deux pas de l'Odéon, dans une calme et confidentielle, et dans une belle copropriété du XVIIIe siècle, au cinquième et dernier...",46.47,4.0,1694.3333333333333,13557.13363460297
931,6,780000,2018-01-12 00:00:00,45,2.0,1.0,http://www.explorimmo.com/annonce-12907681.html,"JACOB BONAPARTE Au coeur de Saint-Germain-des-Prés, dans un immeuble XVIII ème, comme une maison, duplex aux premier et deuxième étages...",45.0,1.0,1400.0,17333.333333333332
